#anno-id:19934
#source:sejong
#text:회사는 김씨를 올해의 VIP로 임용했다.
#text:우리나라는 1960년대에 비해서 경제적으로 대단히 발전했다.
0	우리나라는	_	_	B-Entity
1	1960년대에	_	_	O
2	비해서	_	_	O
3	경제적으로	_	_	B-Manner
4	대단히	_	_	B-Manner
5	발전했다.	발전하다.v	Progression	O

#anno-id:19453
#source:sejong
#text:배우는 극중 인물에 대해 내적, 외적인 면으로 완벽하게 분장하여 극중 인물을 가장 실감나게 표현해 내는 역할을 하는 인물이다.
0	배우는	_	_	B-Speaker
1	극중	_	_	I-Speaker
2	인물에	_	_	I-Speaker
3	대해	_	_	I-Speaker
4	내적,	_	_	I-Speaker
5	외적인	_	_	I-Speaker
6	면으로	_	_	I-Speaker
7	완벽하게	_	_	I-Speaker
8	분장하여	_	_	I-Speaker
9	극중	_	_	B-Item
10	인물을	_	_	I-Item
11	가장	_	_	B-Manner
12	실감나게	_	_	O
13	표현해	표현하다.v	Communicate_categorization	O
14	내는	_	_	O
15	역할을	_	_	O
16	하는	_	_	O
17	인물이다.	_	_	O

#anno-id:21594
#source:sejong
#text:소나기를 맞아 옷이 철벅한다.
0	소나기를	_	_	B-Noisy_event
1	맞아	_	_	I-Noisy_event
2	옷이	_	_	B-Sound_source
3	철벅한다.	철벅하다.v	Make_noise	O

#anno-id:22152
#source:sejong
#text:그녀는 요즘 남편이 술에 취하지 않은 모습을 보기가 어려웠다.
0	그녀는	_	_	O
1	요즘	_	_	B-Time
2	남편이	_	_	B-Patient
3	술에	_	_	B-Event
4	취하지	취하다.v	Intentionally_affect	O
5	않은	_	_	O
6	모습을	_	_	O
7	보기가	_	_	O
8	어려웠다.	_	_	O

#anno-id:23454
#source:sejong
#text:우리나라는 21세기 정보화 시대를 지배할 중대형 컴퓨터 생산국 대열에 진입하게 되었다.
0	우리나라는	_	_	B-New_member
1	21세기	_	_	B-Group
2	정보화	_	_	I-Group
3	시대를	_	_	I-Group
4	지배할	_	_	I-Group
5	중대형	_	_	I-Group
6	컴퓨터	_	_	I-Group
7	생산국	_	_	I-Group
8	대열에	_	_	I-Group
9	진입하게	진입하다.v	Becoming_a_member	O
10	되었다.	_	_	O

#anno-id:18823
#source:sejong
#text:어려서부터 미영이와 나는 식구들 중 유난히 친했고, 서로를 잘 이해했다.
0	어려서부터	_	_	O
1	미영이와	_	_	B-Cognizer
2	나는	_	_	I-Cognizer
3	식구들	_	_	O
4	중	_	_	O
5	유난히	_	_	O
6	친했고,	_	_	O
7	서로를	_	_	B-Phenomenon
8	잘	_	_	B-Manner
9	이해했다.	이해하다.v	Grasp	O

#anno-id:23514
#source:sejong
#text:우리도 노력하면 좋은 관계로 발전시킬 수 있다고 생각해.
0	우리도	_	_	B-Agent
1	노력하면	_	_	O
2	좋은	_	_	B-Project
3	관계로	_	_	I-Project
4	발전시킬	발전시키다.v	Cause_to_make_progress	O
5	수	_	_	O
6	있다고	_	_	O
7	생각해.	_	_	O

#anno-id:24043
#source:sejong
#text:김교수는 유적을 조작하여 자신의 업적으로 만드는 파렴치한 일을 저질렀다.
0	김교수는	_	_	O
1	유적을	_	_	B-Entity
2	조작하여	조작하다.v	Manipulation	O
3	자신의	_	_	O
4	업적으로	_	_	O
5	만드는	_	_	O
6	파렴치한	_	_	O
7	일을	_	_	O
8	저질렀다.	_	_	O

#anno-id:22254
#source:sejong
#text:그는 등 뒤로 손이 틀린 채 형사에게 끌려갔다.
0	그는	_	_	O
1	등	_	_	O
2	뒤로	_	_	O
3	손이	_	_	O
4	틀린	틀리다.v	Success_or_failure	O
5	채	_	_	O
6	형사에게	_	_	O
7	끌려갔다.	_	_	O

#anno-id:20412
#source:sejong
#text:그 젊은 학자는 매우 해박해서 여러 분야에 걸친 지식을 가지고 있다.
0	그	_	_	O
1	젊은	_	_	O
2	학자는	_	_	O
3	매우	_	_	O
4	해박해서	_	_	O
5	여러	_	_	O
6	분야에	_	_	O
7	걸친	걸치다.v	Relational_quantity	O
8	지식을	_	_	O
9	가지고	_	_	O
10	있다.	_	_	O

#anno-id:19592
#source:sejong
#text:나그네를 극진하게 대우하는 것은 우리의 미덕이다.
0	나그네를	_	_	B-Affected_party
1	극진하게	_	_	B-Manner
2	대우하는	대우하다.v	Treating_and_mistreating	O
3	것은	_	_	O
4	우리의	_	_	O
5	미덕이다.	_	_	O

#anno-id:21289
#source:sejong
#text:이제 여성 차별의 장벽은 깨어지는 남녀평등의 시대가 왔다.
0	이제	_	_	O
1	여성	_	_	O
2	차별의	_	_	O
3	장벽은	_	_	O
4	깨어지는	깨어지다.v	Cause_to_fragment	O
5	남녀평등의	_	_	O
6	시대가	_	_	O
7	왔다.	_	_	O

#anno-id:19704
#source:sejong
#text:꽃은 3월에서 5월 사이에 암수 딴 그루에 달리며, 열매는 붉은 색으로 10월에서 12월 사이에 익는다.
0	꽃은	_	_	O
1	3월에서	_	_	O
2	5월	_	_	O
3	사이에	_	_	O
4	암수	_	_	O
5	딴	_	_	O
6	그루에	_	_	O
7	달리며,	_	_	O
8	열매는	_	_	B-Item
9	붉은	_	_	B-Manner
10	색으로	_	_	I-Manner
11	10월에서	_	_	B-Time
12	12월	_	_	I-Time
13	사이에	_	_	I-Time
14	익는다.	익다.v	Cause_temperature_change	O

#anno-id:18386
#source:sejong
#text:주인의 기세에 놀라 뒷걸음치던 나는 그만 털썩 주저앉고 말았다.
0	주인의	_	_	O
1	기세에	_	_	O
2	놀라	_	_	O
3	뒷걸음치던	뒷걸음치다.v	Self_motion	O
4	나는	_	_	B-Self_mover
5	그만	_	_	O
6	털썩	_	_	O
7	주저앉고	_	_	O
8	말았다.	_	_	O

#anno-id:20625
#source:sejong
#text:선생님은 몸을 바짝 당겨 내 앞으로 다가오셨다.
0	선생님은	_	_	B-Agent
1	몸을	_	_	B-Theme
2	바짝	_	_	B-Manner
3	당겨	당기다.v	Cause_motion	O
4	내	_	_	O
5	앞으로	_	_	O
6	다가오셨다.	_	_	O

#anno-id:19312
#source:sejong
#text:우리는 요리를 배우러 단체로 학원을 찾아갔다.
0	우리는	_	_	B-Cognizer_agent
1	요리를	_	_	O
2	배우러	_	_	O
3	단체로	_	_	B-Manner
4	학원을	_	_	B-Sought_entity
5	찾아갔다.	찾아가다.v	Seeking	O

#anno-id:23948
#source:sejong
#text:미안하지만 당신 요구를 들어줄 수 없습니다.
0	미안하지만	_	_	B-Manner
1	당신	_	_	B-Agreement
2	요구를	_	_	I-Agreement
3	들어줄	들어주다.v	Sign_agreement	O
4	수	_	_	O
5	없습니다.	_	_	O

#anno-id:18644
#source:sejong
#text:현이의 어리숙한 말과 행동은 항상 사람들을 웃긴다.
0	현이의	_	_	B-Stimulus
1	어리숙한	_	_	I-Stimulus
2	말과	_	_	I-Stimulus
3	행동은	_	_	I-Stimulus
4	항상	_	_	B-Manner
5	사람들을	_	_	B-Experiencer
6	웃긴다.	웃기다.v	Experiencer_obj	O

#anno-id:24375
#source:sejong
#text:매표소 앞은 표를 사려는 사람들로 와글거린다.
0	매표소	_	_	B-Location
1	앞은	_	_	I-Location
2	표를	_	_	B-Theme
3	사려는	_	_	I-Theme
4	사람들로	_	_	I-Theme
5	와글거린다.	와글거리다.v	Abounding_with	O

#anno-id:22097
#source:sejong
#text:철수가 기어이 영미의 꼬임에 넘어갔다.
0	철수가	_	_	B-Experiencer
1	기어이	_	_	O
2	영미의	_	_	B-Stimulus
3	꼬임에	_	_	I-Stimulus
4	넘어갔다.	넘어가다.v	Experiencer_obj	O

#anno-id:20188
#source:sejong
#text:수미는 빨래를 힘있게 뒤틀어 짰다.
0	수미는	_	_	B-Deformer
1	빨래를	_	_	B-Patient
2	힘있게	_	_	B-Manner
3	뒤틀어	뒤틀다.v	Reshaping	O
4	짰다.	_	_	O

#anno-id:24730
#source:sejong
#text:촛불이 타다 말고 금새 꺼졌다.
0	촛불이	_	_	B-Fire
1	타다	_	_	O
2	말고	_	_	O
3	금새	_	_	B-Manner
4	꺼졌다.	꺼지다.v	Fire_going_out	O

#anno-id:18897
#source:sejong
#text:할아버지께서 지금 낮잠을 주무시고 계신다.
0	할아버지께서	_	_	B-Sleeper
1	지금	_	_	B-Time
2	낮잠을	_	_	O
3	주무시고	주무시다.v	Sleep	O
4	계신다.	_	_	O

#anno-id:24821
#source:sejong
#text:약속시간이 지나도 그녀가 나타나지 않자 그는 시계만 주시할 뿐이다.
0	약속시간이	_	_	O
1	지나도	_	_	O
2	그녀가	_	_	O
3	나타나지	_	_	O
4	않자	_	_	O
5	그는	_	_	B-Perceiver_agentive
6	시계만	_	_	B-Phenomenon
7	주시할	주시하다.v	Perception_active	O
8	뿐이다.	_	_	O

#anno-id:20305
#source:sejong
#text:수미와 준오는 서로 신뢰한다.
0	수미와	_	_	B-Cognizer
1	준오는	_	_	I-Cognizer
2	서로	_	_	B-Manner
3	신뢰한다.	신뢰하다.v	Trust	O

#anno-id:18863
#source:sejong
#text:방이 너무 뜨거우니 온도를 좀 낮추는 게 좋겠다.
0	방이	_	_	B-Place
1	너무	_	_	O
2	뜨거우니	_	_	O
3	온도를	_	_	B-Variable
4	좀	_	_	B-Manner
5	낮추는	낮추다.v	Position_on_a_scale	O
6	게	_	_	O
7	좋겠다.	_	_	O

#anno-id:20046
#source:sejong
#text:그는 시위 관련자로 경찰서에 연행당했다.
0	그는	_	_	B-Suspect
1	시위	_	_	B-Charges
2	관련자로	_	_	I-Charges
3	경찰서에	_	_	B-Place
4	연행당했다.	연행당하다.v	Arrest	O

#anno-id:17459
#source:sejong
#text:과일, 채소 등은 생산되는 계절이 한정되어 있기 때문에 일년 내내 먹을 수 없다.
0	과일,	_	_	O
1	채소	_	_	O
2	등은	_	_	O
3	생산되는	생산되다.v	Creating	O
4	계절이	_	_	O
5	한정되어	_	_	B-Manner
6	있기	_	_	I-Manner
7	때문에	_	_	O
8	일년	_	_	O
9	내내	_	_	O
10	먹을	_	_	O
11	수	_	_	O
12	없다.	_	_	O

#anno-id:20848
#source:sejong
#text:달빛이 강물 위로 부서지고 있었다.
0	달빛이	_	_	B-Object
1	강물	_	_	B-Place
2	위로	_	_	I-Place
3	부서지고	부서지다.v	Being_operational	O
4	있었다.	_	_	O

#anno-id:19355
#source:sejong
#text:경찰은 용의자에게 사건의 전말을 진술시켜려고 하지만 말을 잘 듣지 않는다.
0	경찰은	_	_	O
1	용의자에게	_	_	B-Speaker
2	사건의	_	_	B-Message
3	전말을	_	_	I-Message
4	진술시켜려고	진술시키다.v	Statement	O
5	하지만	_	_	O
6	말을	_	_	O
7	잘	_	_	O
8	듣지	_	_	O
9	않는다.	_	_	O

#anno-id:18868
#source:sejong
#text:오래 놓아 두었더니 밀가루 반죽이 다 굳어 버렸다.
0	오래	_	_	O
1	놓아	_	_	O
2	두었더니	_	_	O
3	밀가루	_	_	B-Patient
4	반죽이	_	_	I-Patient
5	다	_	_	B-Manner
6	굳어	굳다.v	Change_of_consistency	O
7	버렸다.	_	_	O

#anno-id:17607
#source:sejong
#text:나는 체중을 줄이는데 실패했다.
0	나는	_	_	B-Agent
1	체중을	_	_	B-Item
2	줄이는데	줄이다.v	Cause_change_of_position_on_a_scale	O
3	실패했다.	_	_	O

#anno-id:18358
#source:sejong
#text:그는 무장된 경호원들과 여러 대의 차량에 호위된 채 모습을 드러냈다.
0	그는	_	_	O
1	무장된	_	_	O
2	경호원들과	_	_	O
3	여러	_	_	B-Protection
4	대의	_	_	I-Protection
5	차량에	_	_	I-Protection
6	호위된	호위되다.v	Protecting	O
7	채	_	_	O
8	모습을	_	_	O
9	드러냈다.	_	_	O

#anno-id:22375
#source:sejong
#text:두 나라의 관계가 정상적으로 회복되기까지는 다소간 시간이 걸릴 것으로 예측되고 있다.
0	두	_	_	B-Patient
1	나라의	_	_	I-Patient
2	관계가	_	_	I-Patient
3	정상적으로	_	_	B-Manner
4	회복되기까지는	회복되다.v	Recovery	O
5	다소간	_	_	O
6	시간이	_	_	O
7	걸릴	_	_	O
8	것으로	_	_	O
9	예측되고	_	_	O
10	있다.	_	_	O

#anno-id:21093
#source:sejong
#text:수영이는 애완견의 털을 매일매일 빗어 준다.
0	수영이는	_	_	B-Impactor
1	애완견의	_	_	B-Impactee
2	털을	_	_	I-Impactee
3	매일매일	_	_	B-Time
4	빗어	빗다.v	Impact	O
5	준다.	_	_	O

#anno-id:18726
#source:sejong
#text:김 기자는 거짓을 진실인 양 꾸며 이 교수의 명예를 할퀴었다.
0	김	_	_	B-Agent
1	기자는	_	_	I-Agent
2	거짓을	_	_	O
3	진실인	_	_	O
4	양	_	_	O
5	꾸며	_	_	O
6	이	_	_	B-Patient
7	교수의	_	_	I-Patient
8	명예를	_	_	I-Patient
9	할퀴었다.	할퀴다.v	Damaging	O

#anno-id:23699
#source:sejong
#text:논쟁 끝에 싸움이 벌어졌다.
0	논쟁	_	_	B-Time
1	끝에	_	_	I-Time
2	싸움이	_	_	B-Event
3	벌어졌다.	벌어지다.v	Event	O

#anno-id:21075
#source:sejong
#text:그 동전은 내 발끝이 미치지 않는 곳으로 굴러가서 섰다.
0	그	_	_	O
1	동전은	_	_	O
2	내	_	_	B-Content
3	발끝이	_	_	I-Content
4	미치지	미치다.v	Talking_into	O
5	않는	_	_	O
6	곳으로	_	_	O
7	굴러가서	_	_	O
8	섰다.	_	_	O

#anno-id:23588
#source:sejong
#text:우리 삼촌은 강아지를 사랑해서 절대 개고기를먹지 않는다.
0	우리	_	_	B-Experiencer
1	삼촌은	_	_	I-Experiencer
2	강아지를	_	_	B-Content
3	사랑해서	사랑하다.v	Experiencer_focus	O
4	절대	_	_	O
5	개고기를먹지	_	_	O
6	않는다.	_	_	O

#anno-id:17438
#source:sejong
#text:저 사람은 사사건건 우리 일에 개입한다.
0	저	_	_	B-Participant_1
1	사람은	_	_	I-Participant_1
2	사사건건	_	_	B-Manner
3	우리	_	_	B-Event
4	일에	_	_	I-Event
5	개입한다.	개입하다.v	Participation	O

#anno-id:22791
#source:sejong
#text:차 감독은 후반전에 김철수 선수를 이기영 선수와 교체했다.
0	차	_	_	B-Agent
1	감독은	_	_	I-Agent
2	후반전에	_	_	B-Time
3	김철수	_	_	B-Old_tool
4	선수를	_	_	I-Old_tool
5	이기영	_	_	B-New_tool
6	선수와	_	_	I-New_tool
7	교체했다.	교체하다.v	Change_tool	O

#anno-id:18439
#source:sejong
#text:토끼가 당근을 아작거리며 씹고 있다.
0	토끼가	_	_	B-Theme
1	당근을	_	_	B-Source
2	아작거리며	아작거리다.v	Motion_noise	O
3	씹고	_	_	O
4	있다.	_	_	O

#anno-id:21772
#source:sejong
#text:저녁 노을이 붉게 타고 있다.
0	저녁	_	_	B-Self_mover
1	노을이	_	_	I-Self_mover
2	붉게	_	_	B-Manner
3	타고	타다.v	Self_motion	O
4	있다.	_	_	O

#anno-id:21441
#source:sejong
#text:수레가 달가닥거리며 지나간다.
0	수레가	_	_	B-Theme
1	달가닥거리며	달가닥거리다.v	Motion_noise	O
2	지나간다.	_	_	O

#anno-id:19889
#source:sejong
#text:그 소문이 사실로 확인되었다.
0	그	_	_	B-Unconfirmed_content
1	소문이	_	_	I-Unconfirmed_content
2	사실로	_	_	B-Manner
3	확인되었다.	확인되다.v	Verification	O

#anno-id:23945
#source:sejong
#text:그 기업은 불우이웃들에게 성금을 10억원이나 내놓았다.
0	그	_	_	B-Agent
1	기업은	_	_	I-Agent
2	불우이웃들에게	_	_	B-Goal
3	성금을	_	_	B-Theme
4	10억원이나	_	_	B-Manner
5	내놓았다.	내놓다.v	Bringing	O

#anno-id:19072
#source:sejong
#text:갑작스런 폭우 때문에 소대장은 소대원들을 집합했다.
0	갑작스런	_	_	O
1	폭우	_	_	O
2	때문에	_	_	O
3	소대장은	_	_	B-Agent
4	소대원들을	_	_	B-Individuals
5	집합했다.	집합하다.v	Gathering_up	O

#anno-id:23733
#source:sejong
#text:이 가구는 장소를 너무 많이 잡아먹는다.
0	이	_	_	B-Ingestor
1	가구는	_	_	I-Ingestor
2	장소를	_	_	B-Ingestibles
3	너무	_	_	B-Manner
4	많이	_	_	I-Manner
5	잡아먹는다.	잡아먹다.v	Ingestion	O

#anno-id:19423
#source:sejong
#text:우리 아버지는 세계 최고의 기업에서 시무하신다.
0	우리	_	_	B-Agent
1	아버지는	_	_	I-Agent
2	세계	_	_	B-Place
3	최고의	_	_	I-Place
4	기업에서	_	_	I-Place
5	시무하신다.	시무하다.v	Activity_start	O

#anno-id:18205
#source:sejong
#text:요즘 아이들은 어른들의 말에 순종하지 않는다.
0	요즘	_	_	B-Protagonist
1	아이들은	_	_	I-Protagonist
2	어른들의	_	_	B-Norm
3	말에	_	_	I-Norm
4	순종하지	순종하다.v	Compliance	O
5	않는다.	_	_	O

#anno-id:23708
#source:sejong
#text:그는 성경을 줄줄 외우지만 그 의미를 제대로 이해하지는 못하는 것 같다.
0	그는	_	_	B-Cognizer
1	성경을	_	_	B-Mental_content
2	줄줄	_	_	B-Manner
3	외우지만	외우다.v	Remembering_information	O
4	그	_	_	O
5	의미를	_	_	O
6	제대로	_	_	O
7	이해하지는	_	_	O
8	못하는	_	_	O
9	것	_	_	O
10	같다.	_	_	O

#anno-id:19886
#source:sejong
#text:벌로 운동장을 돌고 난 아이들이 숨을 헉헉거리며 바닥에 주저앉았다.
0	벌로	_	_	B-Agent
1	운동장을	_	_	I-Agent
2	돌고	_	_	I-Agent
3	난	_	_	I-Agent
4	아이들이	_	_	I-Agent
5	숨을	_	_	B-Air
6	헉헉거리며	헉헉거리다.v	Breathing	O
7	바닥에	_	_	O
8	주저앉았다.	_	_	O

#anno-id:18724
#source:sejong
#text:이번 우리 회사에서는 신세대를 겨냥한 상품들을 차별화시키기로 했다.
0	이번	_	_	B-Cognizer
1	우리	_	_	I-Cognizer
2	회사에서는	_	_	I-Cognizer
3	신세대를	_	_	B-Phenomena
4	겨냥한	_	_	I-Phenomena
5	상품들을	_	_	I-Phenomena
6	차별화시키기로	차별화시키다.v	Differentiation	O
7	했다.	_	_	O

#anno-id:22621
#source:sejong
#text:영철이는 잠든 순희의 얼굴을 가볍게 매만졌다.
0	영철이는	_	_	B-Agent
1	잠든	_	_	B-Entity
2	순희의	_	_	I-Entity
3	얼굴을	_	_	I-Entity
4	가볍게	_	_	B-Manner
5	매만졌다.	매만지다.v	Manipulation	O

#anno-id:22018
#source:sejong
#text:우리 가족은 이웃들이 알까 두려워 삼촌이 가출한 사실에 대해 쉬쉬하였다.
0	우리	_	_	O
1	가족은	_	_	O
2	이웃들이	_	_	O
3	알까	_	_	O
4	두려워	_	_	O
5	삼촌이	_	_	O
6	가출한	_	_	O
7	사실에	_	_	O
8	대해	_	_	O
9	쉬쉬하였다.	쉬쉬하다.v	Silencing	O

#anno-id:17627
#source:sejong
#text:대부분의 미얀마 난민들이 난민 인정을 못 받고 불법입국자로 추방되는 것이 현실이다.
0	대부분의	_	_	B-Agent
1	미얀마	_	_	I-Agent
2	난민들이	_	_	I-Agent
3	난민	_	_	O
4	인정을	_	_	O
5	못	_	_	O
6	받고	_	_	O
7	불법입국자로	_	_	B-Manner
8	추방되는	추방되다.v	Removing	O
9	것이	_	_	O
10	현실이다.	_	_	O

#anno-id:21500
#source:sejong
#text:광이 밑에서 자고 있었구나!.
0	광이	_	_	B-Place
1	밑에서	_	_	B-Place
2	자고	자다.v	Sleep	O
3	있었구나!.	_	_	O

#anno-id:19234
#source:sejong
#text:한번 저지른 일을 돌이킬 수는 없다.
0	한번	_	_	B-Process
1	저지른	_	_	I-Process
2	일을	_	_	I-Process
3	돌이킬	돌이키다.v	Cause_to_resume	O
4	수는	_	_	O
5	없다.	_	_	O

#anno-id:23651
#source:sejong
#text:우리 부장님은 부서원들에게 각자의 능력과 적성에 맞는 일을 주려고 노력하는 편이다.
0	우리	_	_	B-Donor
1	부장님은	_	_	I-Donor
2	부서원들에게	_	_	B-Recipient
3	각자의	_	_	B-Theme
4	능력과	_	_	I-Theme
5	적성에	_	_	I-Theme
6	맞는	_	_	I-Theme
7	일을	_	_	I-Theme
8	주려고	주다.v	Giving	O
9	노력하는	_	_	O
10	편이다.	_	_	O

#anno-id:20201
#source:sejong
#text:그에게 있어 모든 정신 작용은 해체된 모습을 보인다.
0	그에게	_	_	O
1	있어	_	_	O
2	모든	_	_	O
3	정신	_	_	O
4	작용은	_	_	O
5	해체된	해체되다.v	Breaking_apart	O
6	모습을	_	_	O
7	보인다.	_	_	O

#anno-id:20732
#source:sejong
#text:부산항 인근에 정박시키도록 지시했다.
0	부산항	_	_	B-Place
1	인근에	_	_	I-Place
2	정박시키도록	정박시키다.v	Halt	O
3	지시했다.	_	_	O

#anno-id:23364
#source:sejong
#text:운전사는 택시를 갑자기 급정거하며 우리 차 앞을 가로막았다.
0	운전사는	_	_	B-Means
1	택시를	_	_	B-Theme
2	갑자기	_	_	B-Manner
3	급정거하며	급정거하다.v	Halt	O
4	우리	_	_	O
5	차	_	_	O
6	앞을	_	_	O
7	가로막았다.	_	_	O

#anno-id:24548
#source:sejong
#text:고양이가 그릇에 담긴 우유를 혀로 핥으며 먹는다.
0	고양이가	_	_	B-Ingestor
1	그릇에	_	_	I-Ingestor
2	담긴	_	_	I-Ingestor
3	우유를	_	_	I-Ingestor
4	혀로	_	_	B-Means
5	핥으며	핥다.v	Ingestion	O
6	먹는다.	_	_	O

#anno-id:18342
#source:sejong
#text:경찰은 그들이 금궤를 장치해 둔 장소를 찾기 위해 총력을 기울였다.
0	경찰은	_	_	O
1	그들이	_	_	B-Agent
2	금궤를	_	_	B-Component
3	장치해	장치하다.v	Installing	O
4	둔	_	_	O
5	장소를	_	_	O
6	찾기	_	_	O
7	위해	_	_	O
8	총력을	_	_	O
9	기울였다.	_	_	O

#anno-id:19282
#source:sejong
#text:함께 일할 사람을 구인할 때 가장 중요한 것은 정직성과 성실성이다.
0	함께	_	_	B-Victim
1	일할	_	_	I-Victim
2	사람을	_	_	I-Victim
3	구인할	구인하다.v	Kidnapping	O
4	때	_	_	B-Time
5	가장	_	_	O
6	중요한	_	_	O
7	것은	_	_	O
8	정직성과	_	_	O
9	성실성이다.	_	_	O

#anno-id:22521
#source:sejong
#text:그 사람은 고의로 우리 일을 뒤틀어 놓았다.
0	그	_	_	B-Deformer
1	사람은	_	_	I-Deformer
2	고의로	_	_	B-Manner
3	우리	_	_	B-Patient
4	일을	_	_	I-Patient
5	뒤틀어	뒤틀다.v	Reshaping	O
6	놓았다.	_	_	O

#anno-id:19926
#source:sejong
#text:아이들은 부모님께 순종해야한다.
0	아이들은	_	_	B-Protagonist
1	부모님께	_	_	B-Norm
2	순종해야한다.	순종하다.v	Compliance	O

#anno-id:23517
#source:sejong
#text:영수와 순이는 서로 결혼하기로 손가락을 걸었다.
0	영수와	_	_	B-Agent
1	순이는	_	_	I-Agent
2	서로	_	_	O
3	결혼하기로	_	_	O
4	손가락을	_	_	B-Item
5	걸었다.	걸다.v	Attaching	O

#anno-id:24999
#source:sejong
#text:나는 쓴 웃음을 웃으며 그와 헤어졌다.
0	나는	_	_	B-Agent
1	쓴	_	_	B-Body_part
2	웃음을	_	_	I-Body_part
3	웃으며	웃다.v	Making_faces	O
4	그와	_	_	O
5	헤어졌다.	_	_	O

#anno-id:25441
#source:sejong
#text:아버님은 문을 통과하다가 넘어지셨다.
0	아버님은	_	_	B-Theme
1	문을	_	_	B-Path
2	통과하다가	통과하다.v	Traversing	O
3	넘어지셨다.	_	_	O

#anno-id:17509
#source:sejong
#text:위가 음식물을 소화시키는 곳이듯이 뇌는 정보를 소화시키는 곳이다.
0	위가	_	_	O
1	음식물을	_	_	O
2	소화시키는	_	_	O
3	곳이듯이	_	_	O
4	뇌는	_	_	B-Cognizer
5	정보를	_	_	B-Phenomenon
6	소화시키는	소화시키다.v	Grasp	O
7	곳이다.	_	_	O

#anno-id:22957
#source:sejong
#text:태권도의 외재적 가치는 이미 많은 선행의 연구에서 논증되어 왔다.
0	태권도의	_	_	B-Content
1	외재적	_	_	I-Content
2	가치는	_	_	I-Content
3	이미	_	_	B-Time
4	많은	_	_	B-Arguer
5	선행의	_	_	I-Arguer
6	연구에서	_	_	I-Arguer
7	논증되어	논증되다.v	Reasoning	O
8	왔다.	_	_	O

#anno-id:21898
#source:sejong
#text:앞서 가던 병사가 우리에게 손짓으로 적의 접근을 신호했다.
0	앞서	_	_	B-Communicator
1	가던	_	_	I-Communicator
2	병사가	_	_	I-Communicator
3	우리에게	_	_	B-Addressee
4	손짓으로	_	_	B-Body_part
5	적의	_	_	B-Message
6	접근을	_	_	I-Message
7	신호했다.	신호하다.v	Gesture	O

#anno-id:20910
#source:sejong
#text:기영이는 민희에게 빨리 오라고 소리쳤다.
0	기영이는	_	_	B-Message
1	민희에게	_	_	I-Message
2	빨리	_	_	I-Message
3	오라고	_	_	I-Message
4	소리쳤다.	소리치다.v	Communication_noise	O

#anno-id:25246
#source:sejong
#text:사내가 집으로 들어서자 강아지는 킁킁대며 뒷걸음질을 쳤다.
0	사내가	_	_	O
1	집으로	_	_	O
2	들어서자	_	_	O
3	강아지는	_	_	B-Sound_source
4	킁킁대며	킁킁대다.v	Make_noise	O
5	뒷걸음질을	_	_	O
6	쳤다.	_	_	O

#anno-id:18733
#source:sejong
#text:옷이 한꺼풀씩 벗겨지고 드디어 알몸이 되었다.
0	옷이	_	_	B-Clothing
1	한꺼풀씩	_	_	B-Manner
2	벗겨지고	벗겨지다.v	Undressing	O
3	드디어	_	_	O
4	알몸이	_	_	O
5	되었다.	_	_	O

#anno-id:20473
#source:sejong
#text:내 아들은 지금 변성기를 거치고 있는 중이다.
0	내	_	_	B-Entity
1	아들은	_	_	I-Entity
2	지금	_	_	B-Time
3	변성기를	_	_	B-Event
4	거치고	거치다.v	Undergoing	O
5	있는	_	_	O
6	중이다.	_	_	O

#anno-id:22826
#source:sejong
#text:장관은 기자들에게 아무 것도 언급하지 않았다.
0	장관은	_	_	B-Communicator
1	기자들에게	_	_	O
2	아무	_	_	B-Message
3	것도	_	_	I-Message
4	언급하지	언급하다.v	Mention	O
5	않았다.	_	_	O

#anno-id:18332
#source:sejong
#text:아버지는 나의 건강에 대해 늘 우려하신다.
0	아버지는	_	_	B-Experiencer
1	나의	_	_	O
2	건강에	_	_	O
3	대해	_	_	O
4	늘	_	_	B-Time
5	우려하신다.	우려하다.v	Emotion_active	O

#anno-id:18077
#source:sejong
#text:내 계획이 수포로 돌아간 것은 모두 네 탓이다.
0	내	_	_	B-Entity
1	계획이	_	_	I-Entity
2	수포로	_	_	B-Final_category
3	돌아간	돌아가다.v	Cause_change	O
4	것은	_	_	O
5	모두	_	_	O
6	네	_	_	O
7	탓이다.	_	_	O

#anno-id:20415
#source:sejong
#text:마음이 맞았던 10명의 친구들은 교내 중창단을 결성하기로 했다.
0	마음이	_	_	B-Creator
1	맞았던	_	_	I-Creator
2	10명의	_	_	I-Creator
3	친구들은	_	_	I-Creator
4	교내	_	_	B-Created_entity
5	중창단을	_	_	I-Created_entity
6	결성하기로	결성하다.v	Intentionally_create	O
7	했다.	_	_	O

#anno-id:25429
#source:sejong
#text:파티 장소에서는 베토벤의 피아노 곡이 연주되고 있었다.
0	파티	_	_	B-Place
1	장소에서는	_	_	I-Place
2	베토벤의	_	_	B-Sound_maker
3	피아노	_	_	I-Sound_maker
4	곡이	_	_	I-Sound_maker
5	연주되고	연주되다.v	Cause_to_make_noise	O
6	있었다.	_	_	O

#anno-id:20393
#source:sejong
#text:철수는 이번화재가 선생님들에게도 책임이 있다고 비판했다.
0	철수는	_	_	B-Communicator
1	이번화재가	_	_	B-Topic
